id,data_inversa,ano,mes,uf,br,km,obra_duplicada,UPS,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
264737,24/01/2020,2020,1,MG,381,501.9,sem obra,5,3,0,1,0,2,0,1,2,-2.003.146.447,-442.377.893
264744,23/01/2020,2020,1,MG,381,386,sem obra,1,1,0,0,0,1,0,0,1,-1.979.738.383,-4.341.740.299
264777,24/01/2020,2020,1,MG,381,597,sem obra,5,12,0,7,0,5,0,7,6,-2.060.569.501,-4.472.419.499
264780,24/01/2020,2020,1,MG,381,487,sem obra,5,2,0,1,0,1,0,1,1,-1.995.586.853,-4.414.609.501
264784,24/01/2020,2020,1,MG,381,697.7,sem obra,5,2,0,1,0,1,0,1,1,-2.129.043.096,-4.514.791.909
264805,24/01/2020,2020,1,MG,381,348,sem obra,5,4,0,4,0,0,0,4,1,-1.985.243.846,-4.314.084.419
264809,24/01/2020,2020,1,MG,381,705.5,sem obra,5,2,0,1,0,1,0,1,2,-2.134.965.018,-4.517.946.289
264828,24/01/2020,2020,1,MG,381,159.5,sem obra,5,3,0,3,0,0,0,3,1,-1.892.455.594,-4.201.932.801
264849,24/01/2020,2020,1,MG,381,635.8,sem obra,5,3,0,1,0,2,0,1,2,-2.088.278.809,-4.485.183.046
264885,24/01/2020,2020,1,MG,381,343,sem obra,1,3,0,0,0,2,1,0,2,-1.985.663.904,-4.310.916.603
264968,25/01/2020,2020,1,MG,381,829.9,sem obra,5,1,0,1,0,0,0,1,1,-2.213.939.205,-4.581.344.194
264999,25/01/2020,2020,1,MG,381,752.8,sem obra,5,1,0,1,0,0,0,1,1,-2.167.246.754,-4.533.430.028
265001,25/01/2020,2020,1,MG,381,664.8,sem obra,1,1,0,0,0,1,0,0,1,-2.105.493.912,-4.503.103.599
265049,25/01/2020,2020,1,MG,381,936,sem obra,5,2,0,1,0,0,1,1,1,-2.282.914.914,-4.631.469.547
265054,25/01/2020,2020,1,MG,381,481.4,sem obra,1,3,0,0,0,3,0,0,3,-1.995.931.561,-4.408.825.597
265071,25/01/2020,2020,1,MG,381,512.6,sem obra,5,2,0,1,0,1,0,1,2,-2.009.239.724,-4.431.458.341
265099,25/01/2020,2020,1,MG,381,525,sem obra,5,1,0,0,1,0,0,1,1,-2.016.710.798,-4.433.422.398
265121,25/01/2020,2020,1,MG,381,505,sem obra,5,3,0,1,0,0,2,1,2,-2.004.478.441,-4.427.276.484
265131,25/01/2020,2020,1,MG,381,849.5,sem obra,5,5,0,1,0,4,0,1,1,-2.226.991.499,-4.589.241.402
265230,26/01/2020,2020,1,MG,381,732.7,sem obra,5,1,0,1,0,0,0,1,1,-2.155.413.799,-4.524.499.427
265287,26/01/2020,2020,1,MG,381,499,sem obra,5,2,0,2,0,0,0,2,1,-1.999.593.424,-4.420.864.105
265385,27/01/2020,2020,1,MG,381,587.4,sem obra,5,2,0,1,0,1,0,1,2,-205.460.261,-4.465.677.896
265392,27/01/2020,2020,1,MG,381,666.2,sem obra,1,2,0,0,0,2,0,0,2,-2.105.519.234,-4.504.088.189
265399,27/01/2020,2020,1,MG,381,484.8,sem obra,5,6,0,1,1,4,0,2,5,-1.995.920.479,-4.408.943.598
265504,27/01/2020,2020,1,MG,381,386,sem obra,5,3,0,1,0,2,0,1,2,-1.981.689.627,-4.339.541.674
265506,27/01/2020,2020,1,MG,381,230.5,sem obra,5,31,0,28,0,3,0,28,3,-193.239.411,-4.241.220.474
265676,28/01/2020,2020,1,MG,381,477.2,sem obra,5,2,0,1,0,1,0,1,2,-1.995.732.871,-4.402.892.579
265700,16/01/2020,2020,1,MG,381,709.5,sem obra,5,2,0,2,0,0,0,2,1,-2.137.772.086,-4.519.419.525
265713,28/01/2020,2020,1,MG,381,364,sem obra,5,1,0,0,1,0,0,1,1,-1.984.955.579,-4.325.424.839
265747,29/01/2020,2020,1,MG,381,540.6,sem obra,5,1,0,0,1,0,0,1,1,-2.025.145.691,-4.441.136.239
265759,29/01/2020,2020,1,MG,381,477.6,sem obra,5,2,0,1,0,1,0,1,2,-1.996.006.918,-4.403.473.735
265762,28/01/2020,2020,1,MG,381,375,sem obra,5,1,0,1,0,0,0,1,1,-1.983.666.149,-4.333.681.685
265794,29/01/2020,2020,1,MG,381,355,sem obra,5,6,0,3,0,2,1,3,3,-1.984.112.398,-43.199.388
265848,29/01/2020,2020,1,MG,381,642,sem obra,5,1,0,1,0,0,0,1,1,-2.093.717.503,-4.487.533.274
265855,29/01/2020,2020,1,MG,381,929.9,sem obra,5,1,0,1,0,0,0,1,1,-2.279.911.462,-4.626.123.692
265870,25/01/2020,2020,1,MG,381,455.3,sem obra,5,2,0,2,0,0,0,2,2,-1.984.055.363,-4.387.527.466
265895,29/01/2020,2020,1,MG,381,908.5,sem obra,5,3,0,3,0,0,0,3,1,-2.271.744.092,-4.612.652.111
265962,30/01/2020,2020,1,MG,381,884,sem obra,5,3,0,1,0,2,0,1,2,-2.253.552.002,-4.603.550.597
266021,30/01/2020,2020,1,MG,381,481.7,sem obra,5,3,0,1,0,2,0,1,2,-1.995.903.506,-4.406.561.678
266044,30/01/2020,2020,1,MG,381,900,sem obra,1,2,0,0,0,2,0,0,2,-2.266.197.715,-4.608.921.986
266058,30/01/2020,2020,1,MG,381,500.9,sem obra,5,3,0,1,0,2,0,1,2,-2.002.513.493,-4.423.112.709
266086,30/01/2020,2020,1,MG,381,418,Lote7,5,1,0,1,0,0,0,1,1,-1.976.425.109,-4.364.210.754
266098,31/01/2020,2020,1,MG,381,799,sem obra,5,4,0,3,1,0,0,4,1,-2.197.237.106,-4.563.123.585
266101,31/01/2020,2020,1,MG,381,480.3,sem obra,5,1,0,1,0,0,0,1,1,-1.996.302.293,-4.404.933.929
266120,31/01/2020,2020,1,MG,381,708.3,sem obra,1,5,0,0,0,5,0,0,2,-21.370.524,-45.188.652
266125,31/01/2020,2020,1,MG,381,864,sem obra,1,2,0,0,0,2,0,0,2,-2.238.757.269,-4.595.265.452
266175,31/01/2020,2020,1,MG,381,901,sem obra,5,2,0,1,0,1,0,1,2,-2.266.922.696,-4.609.354.146
266256,31/01/2020,2020,1,MG,381,922,sem obra,5,1,0,1,0,0,0,1,1,-2.276.707.833,-4.621.789.606
266259,31/01/2020,2020,1,MG,381,948,sem obra,5,6,0,3,0,3,0,3,2,-2.287.479.042,-4.636.655.782
266359,04/01/2020,2020,1,MG,381,736.7,sem obra,5,5,0,5,0,0,0,5,1,-2.158.858.702,-4.523.762.813
266366,01/02/2020,2020,2,MG,381,452,sem obra,5,3,0,0,1,1,1,1,2,-1.984.339.604,-4.388.596.993
266370,01/02/2020,2020,2,MG,381,483,sem obra,5,2,0,2,0,0,0,2,2,-1.995.594.491,-4.410.721.699
266394,01/02/2020,2020,2,MG,381,940.5,sem obra,5,2,0,1,0,1,0,1,2,-2.282.604.256,-4.631.307.621
266396,01/02/2020,2020,2,MG,381,923,sem obra,5,2,0,1,0,0,1,1,1,-227.671.484,-4.622.667.493
266462,01/02/2020,2020,2,MG,381,531,sem obra,5,2,0,1,0,1,0,1,1,-2.018.182.886,-4.437.895.835
266594,02/02/2020,2020,2,MG,381,617,sem obra,5,3,0,1,0,2,0,1,1,-2.076.156.591,-4.477.700.024
266624,02/02/2020,2020,2,MG,381,732,sem obra,5,5,0,3,2,0,0,5,1,-2.155.413.799,-4.524.499.427
266630,02/02/2020,2020,2,MG,381,478,sem obra,5,5,0,1,0,3,1,1,2,-1.995.826.094,-4.405.921.101
266648,02/02/2020,2020,2,MG,381,549.3,sem obra,5,3,0,1,1,1,0,2,2,-2.031.815.092,-4.445.448.614
266693,02/02/2020,2020,2,MG,381,727,sem obra,5,2,0,2,0,0,0,2,1,-2.151.583.943,-4.522.069.256
266702,02/02/2020,2020,2,MG,381,492,sem obra,5,4,0,1,0,2,1,1,2,-1.997.490.091,-4.419.004.301
266764,02/02/2020,2020,2,MG,381,680,sem obra,5,1,0,1,0,0,0,1,1,-2.115.537.584,-4.511.394.611
266804,02/02/2020,2020,2,MG,381,456,sem obra,5,3,0,0,2,1,0,2,2,-1.985.862.954,-4.391.292.495
266872,03/02/2020,2020,2,MG,381,506.5,sem obra,1,3,0,0,0,3,0,0,2,-2.005.039.397,-4.427.962.502
266891,22/01/2020,2020,1,MG,381,525,sem obra,5,5,0,2,0,3,0,2,5,-2.016.710.798,-4.433.422.398
266929,03/02/2020,2020,2,MG,381,510.5,sem obra,5,2,0,2,0,0,0,2,1,-2.005.654.604,-442.870.903
266933,03/02/2020,2020,2,MG,381,753,sem obra,5,1,0,1,0,0,0,1,1,-2.167.856.574,-4.534.113.742
266990,03/02/2020,2020,2,MG,381,739,sem obra,5,1,0,1,0,0,0,1,1,-2.161.514.806,-4.524.157.278
266993,04/02/2020,2020,2,MG,381,482.6,sem obra,5,1,0,1,0,0,0,1,1,-1.995.833.204,-4.407.656.372
267049,04/02/2020,2020,2,MG,381,917.1,sem obra,1,2,0,0,0,2,0,0,2,-2.276.592.008,-4.617.669.124
267087,04/02/2020,2020,2,MG,381,684.5,sem obra,5,2,0,1,0,1,0,1,2,-2.116.209.159,-451.206.243
267094,04/02/2020,2020,2,MG,381,914.9,sem obra,13,3,1,2,0,0,0,2,1,-2.275.611.112,-4.615.527.895
267109,04/02/2020,2020,2,MG,381,908.4,sem obra,5,1,0,1,0,0,0,1,1,-2.268.070.778,-461.011.219
267144,04/02/2020,2020,2,MG,381,484.4,sem obra,13,1,1,0,0,0,0,0,1,-1.995.531.717,-4.411.722.196
267157,04/02/2020,2020,2,MG,381,168.8,sem obra,5,1,0,1,0,0,0,1,1,-1.894.199.233,-420.597.484
267165,04/02/2020,2020,2,MG,381,726.1,sem obra,5,3,0,1,0,1,1,1,2,-2.147.551.434,-4.520.307.541
267195,05/02/2020,2020,2,MG,381,728.1,sem obra,5,4,0,3,0,1,0,3,1,-2.152.361.199,-4.522.481.701
267207,04/02/2020,2020,2,MG,381,501,sem obra,5,2,0,0,1,1,0,1,1,-2.003.146.447,-442.377.893
267288,05/02/2020,2020,2,MG,381,335,sem obra,5,6,0,5,0,1,0,5,2,-1.981.700.707,-4.306.661.887
267344,05/02/2020,2020,2,MG,381,529,sem obra,5,1,0,0,1,0,0,1,1,-2.016.619.722,-4.436.914.378
267355,05/02/2020,2020,2,MG,381,501.3,sem obra,5,1,0,0,1,0,0,1,1,-2.001.123.351,-4.421.961.129
267363,05/02/2020,2020,2,MG,381,494.3,sem obra,5,2,0,1,0,0,1,1,2,-199.666.807,-441.788.856
267413,06/02/2020,2020,2,MG,381,858.3,sem obra,5,4,0,1,1,2,0,2,1,-2.234.205.201,-4.592.609.997
267433,06/02/2020,2020,2,MG,381,496,sem obra,5,2,0,2,0,0,0,2,1,-1.999.676.497,-4.420.958.506
267444,06/02/2020,2020,2,MG,381,503.5,sem obra,5,3,0,1,0,2,0,1,2,-2.003.855.134,-4.425.495.493
267483,26/01/2020,2020,1,MG,381,340,sem obra,5,1,0,1,0,0,0,1,1,-1.984.087.497,-4.309.635.354
267504,06/02/2020,2020,2,MG,381,349,sem obra,5,1,0,1,0,0,0,1,1,-1.985.240.306,-4.311.143.182
267538,06/02/2020,2020,2,MG,381,697,sem obra,5,1,0,1,0,0,0,1,1,-2.129.043.096,-4.514.791.909
267549,06/02/2020,2020,2,MG,381,670,sem obra,1,1,0,0,0,1,0,0,1,-2.108.238.495,-4.506.246.807
267557,06/02/2020,2020,2,MG,381,532,sem obra,5,2,0,1,0,1,0,1,1,-201.904.316,-4.438.268.793
267558,06/02/2020,2020,2,MG,381,924.5,sem obra,5,2,0,1,0,1,0,1,1,-2.277.050.246,-4.623.490.598
267561,06/02/2020,2020,2,MG,381,548.5,sem obra,1,1,0,0,0,1,0,0,1,-203.102.109,-4.444.993.116
267613,06/02/2020,2020,2,MG,381,432.9,sem obra,5,6,0,4,0,2,0,4,5,-1.978.645.693,-4.371.367.157
267653,06/02/2020,2020,2,MG,381,426,Lote7,5,1,0,1,0,0,0,1,1,-1.978.686.195,-4.368.924.804
267735,07/02/2020,2020,2,MG,381,477.5,sem obra,5,2,0,1,0,1,0,1,2,-1.995.855.558,-4.403.142.214
267760,16/01/2020,2020,1,MG,381,850,sem obra,5,2,0,0,1,1,0,1,2,-222.786.871,-4.589.472.262
267865,07/02/2020,2020,2,MG,381,688,sem obra,1,5,0,0,0,5,0,0,4,-2.120.874.401,-4.512.332.598
267903,08/02/2020,2020,2,MG,381,500,sem obra,5,3,0,2,0,1,0,2,2,-2.002.513.493,-4.423.112.709
267932,08/02/2020,2020,2,MG,381,694.4,sem obra,1,1,0,0,0,1,0,0,1,-2.126.844.225,-4.513.721.743
267985,08/02/2020,2020,2,MG,381,695,sem obra,5,2,0,1,0,1,0,1,2,-2.127.640.386,-4.513.914.121
268028,08/02/2020,2020,2,MG,381,4,sem obra,5,3,0,2,0,1,0,2,2,-1.996.825,-44.198.708
268066,08/02/2020,2020,2,MG,381,945.8,sem obra,5,2,0,1,0,0,1,1,2,-2.285.893.527,-4.633.882.083
268097,08/02/2020,2020,2,MG,381,945.9,sem obra,5,2,0,2,0,0,0,2,1,-2.287.479.042,-4.636.655.782
268162,09/02/2020,2020,2,MG,381,526,sem obra,5,2,0,1,0,1,0,1,1,-2.016.175.378,-4.434.144.636
268172,09/02/2020,2020,2,MG,381,487.5,sem obra,5,5,0,4,0,1,0,4,2,-1.995.586.853,-4.414.609.501
268173,09/02/2020,2020,2,MG,381,274,sem obra,5,1,0,1,0,0,0,1,1,-1.957.460.683,-4.271.801.809
268185,09/02/2020,2020,2,MG,381,876.8,sem obra,5,3,0,2,0,1,0,2,1,-225.011.521,-4.601.359.767
268212,09/02/2020,2020,2,MG,381,922,sem obra,5,1,0,1,0,0,0,1,1,-2.276.660.547,-4.617.744.733
268213,09/02/2020,2020,2,MG,381,541,sem obra,5,1,0,1,0,0,0,1,1,-2.025.686.585,-444.185.141
268217,09/02/2020,2020,2,MG,381,908.5,sem obra,5,4,0,4,0,0,0,4,1,-2.271.744.092,-4.612.652.111
268252,09/02/2020,2020,2,MG,381,356,sem obra,1,2,0,0,0,1,1,0,2,-1.984.765.404,-4.320.566.395
268305,09/02/2020,2020,2,MG,381,266,sem obra,5,3,0,1,1,1,0,2,2,-1.953.295.675,-4.262.330.532
268364,10/02/2020,2020,2,MG,381,613.5,sem obra,5,3,0,1,0,2,0,1,3,-207.275.927,-4.477.176.647
268395,10/02/2020,2020,2,MG,381,613.5,sem obra,5,1,0,0,1,0,0,1,1,-207.275.927,-4.477.176.647
268414,10/02/2020,2020,2,MG,381,605.8,sem obra,5,1,0,1,0,0,0,1,1,-2.066.757.503,-447.378.369
268430,10/02/2020,2020,2,MG,381,478,sem obra,5,1,0,1,0,0,0,1,1,-1.995.826.094,-4.405.921.101
268448,10/02/2020,2020,2,MG,381,184.5,sem obra,5,3,0,1,1,1,0,2,2,-19.041.666,-42.149.519
268480,10/02/2020,2020,2,MG,381,674,sem obra,5,2,0,2,0,0,0,2,1,-21.107.021,-4.509.114
268496,10/02/2020,2020,2,MG,381,487.9,sem obra,5,1,0,1,0,0,0,1,1,-1.995.586.853,-4.414.609.501
268505,10/02/2020,2020,2,MG,381,516.8,sem obra,5,1,0,1,0,0,0,1,1,-2.010.866.993,-4.431.488.799
268558,11/02/2020,2020,2,MG,381,581.3,sem obra,5,1,0,1,0,0,0,1,1,-20.491.251,-44.602.066
268577,11/02/2020,2020,2,MG,381,496,sem obra,5,2,0,1,0,1,0,1,2,-1.999.676.497,-4.420.958.506
268585,11/02/2020,2020,2,MG,381,729.5,sem obra,1,2,0,0,0,2,0,0,2,-2.153.065.495,-4.523.082.007
268590,11/02/2020,2020,2,MG,381,371.1,sem obra,5,1,0,1,0,0,0,1,1,-1.984.407.789,-4.330.732.499
268604,11/02/2020,2020,2,MG,381,503.4,sem obra,5,2,0,1,0,1,0,1,1,-2.003.855.134,-4.425.495.493
268608,11/02/2020,2020,2,MG,381,359,sem obra,1,2,0,0,0,2,0,0,2,-198.551.458,-4.322.402.296
268614,11/02/2020,2020,2,MG,381,713,sem obra,5,2,0,2,0,0,0,2,1,-2.140.375.992,-4.521.090.213
268617,11/02/2020,2020,2,MG,381,502,sem obra,5,4,0,1,0,3,0,1,3,-2.002.337.776,-4.422.951.211
268643,11/02/2020,2020,2,MG,381,536,sem obra,5,2,0,2,0,0,0,2,1,-2.022.443.302,-4.439.530.859
268687,11/02/2020,2020,2,MG,381,478,sem obra,5,4,0,1,1,2,0,2,3,-1.996.198.977,-4.403.922.737
268710,10/01/2020,2020,1,MG,381,155,sem obra,5,2,0,1,1,0,0,2,1,-18.859.829,-41.985.334
268711,11/02/2020,2020,2,MG,381,440.8,sem obra,5,2,0,2,0,0,0,2,1,-1.981.604.176,-4.380.389.901
268715,11/02/2020,2020,2,MG,381,512.3,sem obra,5,3,0,2,0,1,0,2,2,-2.007.091.686,-4.429.908.514
268716,11/02/2020,2020,2,MG,381,509.9,sem obra,13,2,1,0,0,0,1,0,1,-2.005.368.381,-4.428.304.553
268736,12/02/2020,2020,2,MG,381,491.8,sem obra,5,2,0,1,0,0,1,1,1,-1.997.018.187,-4.418.210.416
268739,12/02/2020,2020,2,MG,381,421.2,Lote7,5,5,0,0,4,0,1,4,1,-1.974.497.405,-4.361.632.347
268837,12/02/2020,2020,2,MG,381,924.6,sem obra,5,1,0,1,0,0,0,1,1,-2.276.994.863,-4.619.406.085
268852,12/02/2020,2020,2,MG,381,367,sem obra,5,2,0,2,0,0,0,2,1,-198.501.338,-431.507.846
268854,12/02/2020,2020,2,MG,381,643,sem obra,5,2,0,1,0,1,0,1,2,-20.944.136,-44.880.592
268953,13/02/2020,2020,2,MG,381,435.8,sem obra,5,3,0,1,0,2,0,1,2,-1.978.496.805,-4.372.311.799
268997,13/02/2020,2020,2,MG,381,495.5,sem obra,5,2,0,1,0,1,0,1,2,-1.998.890.883,-4.420.522.016
269031,01/02/2020,2020,2,MG,381,440,sem obra,5,2,0,0,1,1,0,1,2,-1.981.160.206,-4.379.604.396
269054,13/02/2020,2020,2,MG,381,365,sem obra,13,2,1,0,0,1,0,0,2,-19.854.868,-43.226.938
269061,13/02/2020,2020,2,MG,381,494,sem obra,5,3,0,1,0,2,0,1,2,-19.985.563,-4.420.318
269096,13/02/2020,2020,2,MG,381,248,sem obra,5,4,0,4,0,0,0,4,2,-1.947.088.645,-4.253.935.557
269119,14/02/2020,2020,2,MG,381,794.9,sem obra,5,2,0,2,0,0,0,2,1,-2.192.913.899,-4.561.170.907
269120,14/02/2020,2020,2,MG,381,493.5,sem obra,5,2,0,1,0,1,0,1,2,-1.995.594.491,-4.410.721.699
269122,14/02/2020,2020,2,MG,381,478.2,sem obra,5,2,0,1,0,1,0,1,2,-1.995.826.094,-4.405.921.101
269222,14/02/2020,2020,2,MG,381,759.9,sem obra,5,2,0,1,0,1,0,1,2,-2.171.597.801,-4.537.713.297
269224,14/02/2020,2020,2,MG,381,248,sem obra,5,4,0,1,0,2,1,1,2,-1.943.642.491,-4.250.988.007
269240,14/02/2020,2020,2,MG,381,3,sem obra,5,2,0,2,0,0,0,2,1,-1.996.825,-44.198.708
269282,14/02/2020,2020,2,MG,381,616.6,sem obra,5,1,0,1,0,0,0,1,1,-2.075.304.819,-4.477.475.634
269293,14/02/2020,2020,2,MG,381,389,sem obra,13,5,1,0,1,3,0,1,4,-1.976.956.291,-4.345.039.195
269347,15/02/2020,2020,2,MG,381,690.3,sem obra,1,1,0,0,0,1,0,0,1,-21.205.013,-45.121.601
269456,15/02/2020,2020,2,MG,381,942,sem obra,5,3,0,1,0,2,0,1,2,-2.286.605.937,-4.634.940.386
269469,15/02/2020,2020,2,MG,381,278,sem obra,5,2,0,0,1,1,0,1,2,-1.955.760.643,-4.271.038.055
269543,16/02/2020,2020,2,MG,381,508,sem obra,1,1,0,0,0,1,0,0,1,-2.004.511.696,-4.427.367.926
269584,16/02/2020,2020,2,MG,381,665.7,sem obra,5,4,0,3,0,1,0,3,1,-2.105.493.912,-4.503.103.599
269599,16/02/2020,2020,2,MG,381,402.7,Lote7,5,2,0,2,0,0,0,2,1,-1.975.364.097,-4.352.827.802
269621,16/02/2020,2020,2,MG,381,452,sem obra,5,2,0,1,0,1,0,1,2,-1.983.832.024,-438.806.931
269626,16/02/2020,2020,2,MG,381,214.7,sem obra,5,2,0,0,1,1,0,1,2,-1.922.861.234,-4.232.619.166
269641,16/02/2020,2020,2,MG,381,432,sem obra,5,1,0,1,0,0,0,1,1,-1.978.780.419,-4.369.043.827
269725,16/02/2020,2020,2,MG,381,446,sem obra,5,2,0,1,0,1,0,1,2,-1.982.950.465,-4.384.255.613
269727,16/02/2020,2020,2,MG,381,480,sem obra,5,4,0,0,2,1,1,2,2,-1.995.749.597,-4.407.899.901
269782,16/02/2020,2020,2,MG,381,490,sem obra,5,2,0,2,0,0,0,2,1,-1.996.502.819,-4.417.422.195
269783,16/02/2020,2020,2,MG,381,403,Lote7,5,2,0,1,0,0,1,1,1,-2.003.077.719,-4.423.646.803
269790,16/02/2020,2020,2,MG,381,630.5,sem obra,1,1,0,0,0,1,0,0,1,-2.084.702.065,-4.483.281.432
269799,17/02/2020,2020,2,MG,381,868.4,sem obra,5,6,0,3,0,3,0,3,3,-2.237.999.536,-4.594.432.611
269813,17/02/2020,2020,2,MG,381,533.5,sem obra,5,1,0,1,0,0,0,1,1,-2.019.896.036,-4.438.641.307
269825,17/02/2020,2020,2,MG,381,480,sem obra,5,2,0,1,0,1,0,1,2,-1.995.749.597,-4.407.899.901
269880,17/02/2020,2020,2,MG,381,406,Lote7,13,2,1,0,0,1,0,0,2,-1.973.750.804,-4.355.759.107
269905,17/02/2020,2020,2,MG,381,736.8,sem obra,1,1,0,0,0,1,0,0,1,-2.158.858.702,-4.523.762.813
269929,17/02/2020,2020,2,MG,381,481,sem obra,1,2,0,0,0,1,1,0,1,-1.995.931.561,-4.408.825.597
269937,17/02/2020,2020,2,MG,381,527,sem obra,5,1,0,1,0,0,0,1,1,-2.016.283.256,-4.435.072.739
269990,18/02/2020,2020,2,MG,381,881.4,sem obra,5,2,0,2,0,0,0,2,2,-2.246.890.633,-4.601.047.581
269998,18/02/2020,2020,2,MG,381,498,sem obra,5,3,0,1,0,2,0,1,2,-2.001.172.662,-4.421.976.041
270041,18/02/2020,2020,2,MG,381,481,sem obra,5,2,0,0,1,1,0,1,2,-1.995.931.561,-4.408.825.597
270068,30/01/2020,2020,1,MG,381,487,sem obra,5,2,0,1,0,1,0,1,2,-1.995.586.853,-4.414.609.501
270082,18/02/2020,2020,2,MG,381,537.1,sem obra,5,3,0,2,0,1,0,2,2,-2.023.206.636,-4.439.955.388
270156,19/02/2020,2020,2,MG,381,505.3,sem obra,1,1,0,0,0,1,0,0,1,-2.004.478.441,-4.427.276.484
270178,19/02/2020,2020,2,MG,381,501,sem obra,5,1,0,1,0,0,0,1,1,-2.001.172.662,-4.421.976.041
270234,08/01/2020,2020,1,MG,381,704.3,sem obra,1,1,0,0,0,1,0,0,1,-2.134.781.335,-4.517.776.608
270330,19/02/2020,2020,2,MG,381,492.5,sem obra,1,1,0,0,0,0,1,0,1,-1.996.221.367,-4.416.474.134
270411,20/02/2020,2020,2,MG,381,454,sem obra,1,2,0,0,0,2,0,0,1,-19.841.706,-4.386.782.885
270529,20/02/2020,2020,2,MG,381,485,sem obra,5,1,0,1,0,0,0,1,1,-1.995.659.361,-4.412.622.893
270569,21/02/2020,2020,2,MG,381,683,sem obra,1,2,0,0,0,1,1,0,1,-2.117.656.293,-4.512.506.072
270586,21/02/2020,2020,2,MG,381,775.7,sem obra,5,2,0,2,0,0,0,2,1,-2.181.666.579,-4.549.331.286
270612,21/02/2020,2020,2,MG,381,623,sem obra,5,1,0,1,0,0,0,1,1,-2.077.946.775,-4.478.327.751
270634,21/02/2020,2020,2,MG,381,704.5,sem obra,5,2,0,1,0,1,0,1,1,-2.131.185.068,-4.516.537.589
270638,21/02/2020,2020,2,MG,381,745.9,sem obra,5,4,0,1,0,3,0,1,1,-21.637.253,-4.528.388
270639,21/02/2020,2020,2,MG,381,814,sem obra,5,3,0,1,0,2,0,1,1,-2.208.082.995,-4.570.131.507
270642,21/02/2020,2020,2,MG,381,909.1,sem obra,1,1,0,0,0,1,0,0,1,-2.268.700.318,-4.610.476.186
270673,21/02/2020,2020,2,MG,381,4.9,sem obra,5,2,0,1,0,1,0,1,2,-1.998.816.172,-4.418.667.912
270757,21/02/2020,2020,2,MG,381,516.8,sem obra,5,2,0,1,0,1,0,1,1,-2.010.866.993,-4.431.488.799
270766,21/02/2020,2020,2,MG,381,925.5,sem obra,5,2,0,2,0,0,0,2,1,-22.777.207,-4.623.911.301
270770,21/02/2020,2020,2,MG,381,616.5,sem obra,5,1,0,1,0,0,0,1,1,-2.075.304.819,-4.477.475.634
270809,21/02/2020,2020,2,MG,381,857.8,sem obra,5,4,0,3,0,1,0,3,3,-2.231.226.317,-4.590.351.169
270833,22/02/2020,2020,2,MG,381,345,sem obra,5,2,0,1,0,1,0,1,1,-1.986.363.214,-4.312.254.285
270850,21/02/2020,2020,2,MG,381,699.3,sem obra,5,2,0,1,1,0,0,2,1,-2.130.546.081,-4.515.754.917
270881,21/02/2020,2020,2,MG,381,725,sem obra,5,2,0,1,0,1,0,1,2,-2.146.461.817,-4.520.609.102
270897,22/02/2020,2020,2,MG,381,752,sem obra,5,2,0,1,0,1,0,1,2,-2.165.774.728,-4.530.246.735
270915,22/02/2020,2020,2,MG,381,500.1,sem obra,5,2,0,1,0,1,0,1,2,-2.002.513.493,-4.423.112.709
270959,22/02/2020,2020,2,MG,381,425,Lote7,5,2,0,1,0,1,0,1,2,-19.789.917,-4.368.234
271015,22/02/2020,2020,2,MG,381,396.7,Lote7,5,5,0,4,0,1,0,4,2,-1.976.359.927,-4.345.978.439
271055,22/02/2020,2020,2,MG,381,874.5,sem obra,5,1,0,1,0,0,0,1,1,-2.245.619.351,-4.600.792.634
271063,22/02/2020,2020,2,MG,381,510,sem obra,5,1,0,1,0,0,0,1,1,-2.005.590.103,-4.428.623.199
271083,22/02/2020,2020,2,MG,381,539.6,sem obra,5,3,0,0,1,2,0,1,3,-20.242.548,-4.441.251.621
271106,22/02/2020,2020,2,MG,381,529,sem obra,5,2,0,1,0,1,0,1,1,-2.016.619.722,-4.436.914.378
271140,23/02/2020,2020,2,MG,381,504.5,sem obra,5,2,0,1,0,1,0,1,2,-2.004.164.508,-4.426.386.697
271194,23/02/2020,2020,2,MG,381,844.9,sem obra,5,2,0,1,0,1,0,1,2,-22.229.838,-45.876.144
271197,23/02/2020,2020,2,MG,381,526.1,sem obra,5,1,0,1,0,0,0,1,1,-2.016.175.378,-4.434.144.636
271251,23/02/2020,2020,2,MG,381,344,sem obra,5,2,0,1,0,1,0,1,1,-1.985.986.781,-4.311.280.984
271255,23/02/2020,2020,2,MG,381,450,sem obra,5,2,0,1,0,1,0,1,2,-1.984.130.639,-4.387.176.902
271275,23/02/2020,2020,2,MG,381,694.9,sem obra,5,1,0,1,0,0,0,1,1,-2.126.844.225,-4.513.721.743
271371,24/02/2020,2020,2,MG,381,488.7,sem obra,5,2,0,1,0,1,0,1,1,-1.995.603.444,-4.412.918.329
271390,24/02/2020,2020,2,MG,381,761.4,sem obra,5,1,0,1,0,0,0,1,1,-2.171.972.237,-4.532.848.048
271392,24/02/2020,2020,2,MG,381,559.7,sem obra,5,2,0,1,0,1,0,1,1,-2.038.230.203,-4.448.068.397
271401,24/02/2020,2020,2,MG,381,410,Lote7,5,4,0,0,1,2,1,1,2,-1.972.572.734,-4.358.721.586
271407,24/02/2020,2020,2,MG,381,528.3,sem obra,5,5,0,2,0,3,0,2,4,-2.016.368.096,-4.436.025.002
